"","Year","Entity","new_cases_5_years_later","population_size_5_years_later","hdi","haq","gdp_per_capita","female_emply_rate","urb_rate","drug_alcohol_disorder_share","new_cases_share_5_years_later","hdi_avg","haq_avg","gdp_per_capita_avg","female_emply_rate_avg","urb_rate_avg","drug_alcohol_disorder_share_avg","hdi_over_avg","haq_over_avg","gdp_per_capita_over_avg","female_emply_rate_over_avg","urb_rate_over_avg","drug_alcohol_disorder_share_over_avg"
"50",1990,"Benin",8682.17910323,5906000,0.348,36.9,1240,57.3489990234375,34.485,1.570389019,0.00147006080312056,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,1,0,0
"51",1995,"Benin",6053.12187427,6866000,0.373,37,1171,59.9179992675781,36.758,1.578911504,0.000881608196077775,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,1,0,0
"52",2000,"Benin",4241.40908374,7982000,0.398,37.3,1489,63.9290008544922,38.333,1.610978713,0.000531371721841644,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,1,0,0
"53",2005,"Benin",4889.74115056,9199000,0.44,40.4,1829,67.3320007324219,40.543,1.625855516,0.000531551380645722,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,1,0,0
"54",1990,"Bolivia",1003.26145659,7622000,0.536,40.5,2151,55.5330009460449,55.577,2.53364975,0.00013162706069142,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,1,0,1
"55",1995,"Bolivia",911.880107253,8418000,0.571,43.8,2774,57.5279998779297,59.15,2.480954278,0.000108325030559872,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,1,1,1
"56",2000,"Bolivia",1232.90759828,9232000,0.608,48.5,2984,59.2239990234375,61.787,2.476937771,0.00013354718352253,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,1,1,1
"57",2005,"Bolivia",2263.76276021,10049000,0.624,53.3,3592,62.4809989929199,64.17,2.451188505,0.000225272441059807,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,1,1,1
"58",2000,"Bosnia and Herzegovina",2.42828879711,3765000,0.672,68.8,5874,38.6479988098145,42.384,3.432542279,6.44963823933599e-07,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,0,0,0,1
"59",2005,"Bosnia and Herzegovina",3.25174523038,3705000,0.7,72.1,6480,37.8730010986328,43.965,3.37448827,8.77664029792173e-07,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,0,0,0,1
"60",1990,"Botswana",30410.8177356,1469000,0.581,44.9,6195,47.7470016479492,41.933,2.357539407,0.0207017139112321,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,0,0,1
"61",1995,"Botswana",24455.8445357,1643000,0.577,45.4,7017,48.7540016174316,48.981,2.413587024,0.0148848719024346,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,0,0,1
"62",2000,"Botswana",11143.4601666,1799000,0.565,43.7,9525,49.4669990539551,53.219,2.433498215,0.00619425245503057,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,0,0,1
"63",2005,"Botswana",14942.8282708,1987000,0.596,43.9,12113,54.4150009155273,55.944,2.411856669,0.00752029605978863,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,1,1,1
"64",1990,"Brazil",27733.5691369,162020000,0.611,50.1,5647,41.9749984741211,73.922,3.383028,0.000171173738655104,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,0,1,1
"65",1995,"Brazil",44899.7862806,174790000,0.648,53.8,8073,46.5589981079102,77.61,3.406842631,0.00025687846147148,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,0,0,0,1,1
"66",2000,"Brazil",46940.8453632,186127008,0.684,57,8316,51.101001739502,81.192,3.636689448,0.000252197925855016,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,0,0,1,1,1
"67",2005,"Brazil",62884.890852,195714000,0.7,59.9,8639,55.4329986572266,82.834,3.591807926,0.000321310130353475,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,0,1,1,1
"68",1990,"Bulgaria",123.200679308,8379000,0.694,63,10874,54.4449996948242,66.377,2.398050168,1.47035063024227e-05,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,0,1,1,1
"69",1995,"Bulgaria",129.905500491,7998000,0.696,63.2,9075,50.8720016479492,67.782,2.375400563,1.62422481234059e-05,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,0,1,1,1
"70",2000,"Bulgaria",115.310524952,7687000,0.712,64.8,8671,44.2560005187988,68.899,2.31873058,1.50007187396904e-05,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,0,0,1,1
"71",2005,"Bulgaria",98.5313871652,7425000,0.75,66.7,11102,44.7430000305176,70.584,2.269633962,1.32702204936296e-05,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,0,0,1,0
"72",2000,"Burkina Faso",6364.08487823,13422000,0.286,36,1355,68.0270004272461,17.844,1.580284426,0.000474153246776188,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,1,0,0
"73",2005,"Burkina Faso",2762.59556293,15605000,0.324,40.3,1299,62.435001373291,21.537,1.578720828,0.00017703271790644,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,1,0,0
"74",1990,"Burundi",32093.0052093,5987000,0.297,23.5,1313,90.7839965820313,6.271,2.105001872,0.00536044850664774,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,1,0,0
"75",1995,"Burundi",14074.027591,6379000,0.296,23.4,1141,87.9929962158203,7.211,2.082589995,0.00220630625348801,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,1,0,0
"76",2000,"Burundi",2858.81433404,7365000,0.303,27,962,84.3320007324219,8.246,2.054795509,0.000388162163481331,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,1,0,0
"77",2005,"Burundi",1688.45411274,8676000,0.33,35.5,1006,82.0530014038086,9.375,2.012412769,0.000194612046189488,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,1,0,0
"78",1990,"Cambodia",24227.941124,10656000,0.364,30,997,77.0500030517578,15.546,1.491593315,0.0022736431234985,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,1,0,0
"79",1995,"Cambodia",7428.13148925,12155000,0.387,31.3,1278,77.1949996948242,17.311,1.509912225,0.000611117358227067,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,1,0,0
"80",2000,"Cambodia",2562.85172281,13273000,0.42,34.1,1289,76.6210021972656,18.586,1.523463383,0.000193087600603481,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,1,0,0
"81",2005,"Cambodia",2349.77866042,14312000,0.49,40.7,1881,76.9130020141602,19.174,1.532738598,0.000164182410593907,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,1,0,0
"82",1990,"Cameroon",39416.0013029,13600000,0.44,38.3,2492,71.4520034790039,39.657,1.656179742,0.00289823538991912,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,1,0,0
"83",1995,"Cameroon",67557.6271266,15514000,0.422,37.7,2053,71.015998840332,42.573,1.672066279,0.00435462338059817,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,1,0,0
"84",2000,"Cameroon",48166.4601612,17733000,0.431,37.2,2252,70.6179962158203,45.542,1.721629946,0.00271620482497039,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,1,0,0
"85",2005,"Cameroon",37334.8155851,20341000,0.466,41,2364,70.3560028076172,48.541,1.757053733,0.00183544641783098,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,1,0,0
"86",1990,"Canada",2092,29164000,0.849,78.9,30226,57.8880004882813,76.582,3.392764941,7.17322726649294e-05,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,1,1,1,1
"87",1995,"Canada",2476,30588000,0.861,80.7,31522,56.8110008239746,77.675,3.525118699,8.09467765136655e-05,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,1,1,1,1
"88",2000,"Canada",2330,32164000,0.867,83.2,37446,58.6479988098145,79.478,3.932609571,7.2441238651909e-05,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,1,1,1,1
"89",2005,"Canada",2096,34148000,0.892,84.7,41139,60.9309997558594,80.122,3.898902669,6.13798758346023e-05,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,1,1,1,1
"90",2000,"Cape Verde",271.324336795,463000,0.57,50.8,3636,43.3839988708496,53.435,1.859094408,0.000586013686382289,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,0,0,0
"91",2005,"Cape Verde",271.079713851,493000,0.598,53.7,4315,44.1660003662109,57.689,1.901455521,0.00054985743174645,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,0,1,0
"92",1990,"Central African Republic",20964.5623794,3223000,0.317,25.5,1086,64.5540008544922,36.825,2.020707311,0.00650467340347502,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,1,0,0
"93",1995,"Central African Republic",19009.740576,3640000,0.303,25.8,1051,64.4049987792969,37.231,1.99626495,0.0052224562021978,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,1,0,0
"94",2000,"Central African Republic",8502.98737313,4038000,0.309,26.7,911,64.2119979858398,37.639,1.953941506,0.00210574229151313,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,1,0,0
"95",2005,"Central African Republic",5375.90421698,4387000,0.319,28,864,64.0820007324219,38.069,1.911221572,0.00122541696306816,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,1,0,0
"96",2000,"Chad",11615.778824,10097000,0.299,32.1,989,64.484001159668,21.637,1.555869005,0.00115041881984748,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,1,0,0
"97",2005,"Chad",8524.89258371,11952000,0.33,34.1,1667,64.8679962158203,21.801,1.565585737,0.000713260758342537,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,1,0,0
"98",1990,"Chile",1348.08670061,14381000,0.701,58.8,7605,32.0750007629395,83.271,3.362951525,9.37408177880537e-05,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,0,0,1,1
"99",1995,"Chile",1811.94519614,15342000,0.727,64.2,11129,34.3569984436035,84.545,3.380171797,0.00011810358467866,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,0,0,1,1
"100",2000,"Chile",2340.83088252,16183000,0.759,69.2,10903,35.5499992370605,86.073,3.536458416,0.000144647524100599,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,0,0,1,1
"101",2005,"Chile",2963.61735496,17063000,0.788,72,13309,38.3419990539551,86.783,3.576412707,0.00017368676990916,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,1,0,1,1
"102",1990,"China",20410.1102463,1240920960,0.502,49.5,2460,73.197998046875,26.442,1.925484626,1.64475505726811e-05,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,1,0,0
"103",1995,"China",41065.5594477,1290551040,0.55,53.7,3302,72.5199966430664,30.961,2.034926417,3.18201746191301e-05,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,1,0,0
"104",2000,"China",71367.8839415,1330776064,0.594,57.8,4071,71.0100021362305,35.877,2.073855532,5.36287703635012e-05,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,1,0,1,0,0
"105",2005,"China",55710.4754285,1368811008,0.647,63.7,6338,66.765998840332,42.522,2.020902604,4.06999031297241e-05,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,0,1,0,0
"106",1990,"Colombia",5175.98147584,36421000,0.592,51.1,6760,29.8560009002686,69.481,2.014344852,0.000142115303694023,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,0,1,0
"107",1995,"Colombia",3636.98317452,39630000,0.625,54.9,7597,34.2949981689453,71.777,2.066230817,9.17734840908403e-05,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,0,1,0
"108",2000,"Colombia",4449.14731963,42648000,0.653,58.4,6860,41.7190017700195,73.957,2.215072243,0.000104322531411321,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,0,0,1,0
"109",2005,"Colombia",5887.08727498,45223000,0.683,61.6,7688,49.3400001525879,76.024,2.251021927,0.000130179052141167,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,0,0,1,0
"110",2005,"Comoros",2.25769129481,690000,0.455,44.1,1500,33.318000793457,27.875,1.887687792,3.27201636928985e-06,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,0,0,0
"111",1990,"Congo",6258.03083971,2708000,0.536,32.2,2409,65.7630004882813,54.324,2.203809084,0.00231094196444239,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,1,0,0
"112",1995,"Congo",6904.70794898,3127000,0.507,31.4,1647,65.6399993896484,56.413,2.15528601,0.00220809336392069,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,1,1,0
"113",2000,"Congo",7206.90533502,3623000,0.49,33.3,2727,66.0479965209961,58.695,2.086088557,0.00198920931134971,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,1,1,0
"114",2005,"Congo",7331.00924142,4274000,0.5,39.3,3910,66.713996887207,60.988,1.987495939,0.00171525719265793,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,1,1,0
"115",1990,"Costa Rica",306.469601921,3546000,0.656,62.1,7945,32.9029998779297,50.003,1.860746044,8.64268476934574e-05,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,0,0,0,0
"116",1995,"Costa Rica",409.493229087,3962000,0.687,62.8,9089,36.1220016479492,54.561,1.835235659,0.000103355181495962,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,0,0,0,0
"117",2000,"Costa Rica",397.19359441,4286000,0.711,65.4,9500,38.5960006713867,59.052,1.843826986,9.26723272071862e-05,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,0,0,1,0
"118",2005,"Costa Rica",412.933431659,4577000,0.728,68.6,10129,44.6949996948242,65.672,1.837549961,9.02192334845969e-05,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,0,0,1,0
"119",1990,"Cote d'Ivoire",37711.2133968,14200000,0.388,35.5,2333,48.5279998779297,39.345,1.677997762,0.00265571925329577,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,0,0,0
"120",1995,"Cote d'Ivoire",46211.5459097,16455000,0.387,33.2,2276,48.4129981994629,41.21,1.686005425,0.00280835891277423,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,0,0,0
"121",2000,"Cote d'Ivoire",48549.020485,18355000,0.394,34.4,2127,48.4080009460449,43.155,1.711972465,0.00264500247807137,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,0,0,0
"122",2005,"Cote d'Ivoire",28740.7723128,20533000,0.413,37.6,2015,48.314998626709,45.234,1.693475333,0.00139973566029319,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,0,0,0
"123",1990,"Croatia",32.9101912316,4617000,0.67,68.8,14853,47.2890014648438,51.037,2.635724857,7.12804661719731e-06,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,1,0,0,1
"124",1995,"Croatia",19.9962254571,4428000,0.696,70.4,11054,45.9220008850098,52.279,2.655741324,4.51585940765583e-06,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,0,0,0,1
"125",2000,"Croatia",30.9471473324,4378000,0.75,73.4,14326,45.3170013427734,53.428,2.610771681,7.06878650808588e-06,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,1,0,0,1
"126",2005,"Croatia",45.907748017,4328000,0.783,76.8,16654,46.2039985656738,54.315,2.672037674,1.0607150650878e-05,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,1,0,0,1
"127",1990,"Cuba",251.953312444,10888000,0.676,64.1,6864,35.8689994812012,73.364,2.184830964,2.31404585271859e-05,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,0,0,1,0
"128",1995,"Cuba",498.492325895,11126000,0.654,65.2,3810,34.1319999694824,74.277,2.246156989,4.48042716065972e-05,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,0,0,1,0
"129",2000,"Cuba",1134.51094009,11262000,0.686,67.7,4882,35.5260009765625,75.323,2.330315383,0.000100737963069615,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,0,0,1,1
"130",2005,"Cuba",2252.52789799,11226000,0.731,70.5,5248,38.2779998779297,76.134,2.357497343,0.000200652761267593,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,0,0,1,1
"131",1990,"Cyprus",24.09831599,855000,0.732,72,20697,46.1629981994629,66.776,1.744532172,2.81851649005848e-05,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,1,0,1,0
"132",1995,"Cyprus",32.3152553397,943000,0.786,73.4,21395,47.1240005493164,68.038,1.754138472,3.42685634567338e-05,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,1,0,1,0
"133",2000,"Cyprus",41,1028000,0.802,76.4,25493,49.6290016174316,68.648,1.721456336,3.98832684824903e-05,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,1,0,1,0
"134",2005,"Cyprus",80,1113000,0.831,79.2,25073,53.201000213623,68.268,1.714354682,7.18778077268643e-05,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,1,1,1,0
"135",1990,"Democratic Republic of Congo",53533.6897134,41576000,0.356,35.6,1197,71.943000793457,30.633,1.935171243,0.0012876103933375,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,1,0,0
"136",1995,"Democratic Republic of Congo",66566.7858401,47106000,0.333,36.1,703,71.5419998168945,32.838,1.89399613,0.00141312753874453,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,1,0,0
"137",2000,"Democratic Republic of Congo",49902.485465,54786000,0.333,36.2,443,71.2289962768555,35.122,1.85063601,0.00091086199877706,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,1,0,0
"138",2005,"Democratic Republic of Congo",16313.302767,64564000,0.364,38.1,543,71.1910018920898,37.481,1.810454034,0.000252668712703674,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,1,0,0
"139",1990,"Denmark",409.104348829,5233000,0.799,76.6,25121,61.0509986877441,84.843,2.513891574,7.81777849854768e-05,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,1,1,1,1
"140",1995,"Denmark",324.72295541,5341000,0.831,77.2,28518,57.9519996643066,84.979,2.577019752,6.07981567889908e-05,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,1,1,1,1
"141",2000,"Denmark",342.465853484,5422000,0.863,79.5,35923,60.0499992370605,85.1,2.659025092,6.31622747111767e-05,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,1,1,1,1
"142",2005,"Denmark",386.373205913,5555000,0.903,81.9,38005,60.4990005493164,85.856,2.722919498,6.95541324775878e-05,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,1,1,1,1
"143",1995,"Djibouti",2000.98912848,718000,0.355,38.8,2738,46.0690002441406,76.3,1.907774394,0.00278689293660167,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,0,1,0
"144",2000,"Djibouti",874.745090144,783000,0.363,39.4,2415,46.3400001525879,76.532,1.905225532,0.00111717125178033,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,0,1,0
"145",2005,"Djibouti",631.201444888,840000,0.405,40.9,2702,46.7150001525879,76.761,1.898395052,0.000751430291533333,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,0,1,0
"146",1990,"Dominican Republic",7469.25944718,7819000,0.598,47.9,5007,43.5970001220703,55.226,2.222081909,0.000955270424246067,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,0,0,0
"147",1995,"Dominican Republic",6794.45964246,8471000,0.629,52.2,6117,45.1399993896484,57.598,2.205629236,0.000802084717561091,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,0,1,0
"148",2000,"Dominican Republic",4820.7785217,9097000,0.657,56.6,7534,47.6139984130859,61.753,2.174257063,0.00052993058389579,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,0,0,0,1,0
"149",2005,"Dominican Republic",4469.58420443,9695000,0.675,58.6,8614,48.8110008239746,67.37,2.125850371,0.000461019515670964,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,0,0,1,0
"150",1990,"Ecuador",761.213151224,11455000,0.643,45.4,4836,45.6800003051758,55.09,2.610208668,6.64524793735487e-05,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,0,0,0,0,1
"151",1995,"Ecuador",1481.59010496,12681000,0.662,48.7,4976,48.5530014038086,57.766,2.542435432,0.00011683543135084,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,0,0,0,1,1
"152",2000,"Ecuador",2082.58128608,13826000,0.67,53.5,5028,52.8600006103516,60.299,2.473065211,0.000150627895709533,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,0,0,1,1,1
"153",2005,"Ecuador",2493.66996869,15011000,0.693,56.1,7369,55.2900009155273,61.711,2.423451138,0.000166122841162481,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,0,0,1,1,1
"154",1990,"Egypt",141.039615505,62334000,0.546,45,4456,21.3409996032715,43.478,1.365359919,2.2626434290275e-06,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,0,0,0
"155",1995,"Egypt",146.46191012,68832000,0.576,49.3,4945,21.003999710083,42.814,1.356076634,2.12781715074384e-06,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,0,0,0
"156",2000,"Egypt",207.872618889,75524000,0.611,54.4,5269,19.9009990692139,42.797,1.367966015,2.7524047837641e-06,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,0,0,0
"157",2005,"Egypt",312.396489727,82761000,0.634,56.9,6008,20.2329998016357,43.027,1.36722718,3.77468239541572e-06,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,0,0,0
"158",1990,"El Salvador",1174.55275269,5629000,0.529,44.3,2991,39.7060012817383,49.274,3.567347979,0.000208660997102505,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,0,0,1
"159",1995,"El Salvador",1636.15971999,5888000,0.577,49,4396,43.1110000610352,53.988,3.494416372,0.000277880387226562,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,0,0,1
"160",2000,"El Salvador",1729.19383697,6052000,0.615,55.3,5076,45.4339981079102,58.912,3.394516553,0.000285722709347323,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,0,1,1
"161",2005,"El Salvador",1934.24086917,6184000,0.651,59.6,6380,45.5060005187988,61.648,3.259127301,0.000312781511832147,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,1,1,0,0,1,1
"162",2000,"Equatorial Guinea",3106.68829134,750000,0.516,35.4,12774,51.6360015869141,49.092,2.057273143,0.00414225105512,0.634350344827586,57.5704827586207,13000.9296551724,50.1657158424114,55.6031131034483,2.31218164436414,0,0,0,1,0,0
